"Latitude","Longitude","Heading"
40.70284967,-102.20214352,182.2
40.70284095,-102.20214370,181.5
40.70283222,-102.20214406,181.4
40.70282363,-102.20214460,182.7
40.70281490,-102.20214496,181.5
40.70280495,-102.20214568,183.4
40.70279336,-102.20214639,182.5
40.70278109,-102.20214711,182.9
40.70276841,-102.20214801,183.1
40.70275545,-102.20214891,182.9
40.70274291,-102.20214963,182.3
40.70273023,-102.20215071,183.6
40.70271741,-102.20215143,183.0
40.70270446,-102.20215233,182.4
40.70269136,-102.20215233,180.1
40.70267855,-102.20215251,180.8
40.70266546,-102.20215287,181.1
40.70265223,-102.20215377,182.8
40.70263928,-102.20215431,182.2
40.70262632,-102.20215503,182.6
40.70261337,-102.20215557,181.6
40.70260042,-102.20215611,181.7
40.70258760,-102.20215665,181.5
40.70257492,-102.20215683,181.2
40.70256224,-102.20215737,181.7
40.70254928,-102.20215827,182.8
40.70253660,-102.20215917,183.4
40.70252365,-102.20216024,183.5
40.70251083,-102.20216132,183.4
40.70249774,-102.20216168,181.5
40.70248465,-102.20216258,182.7
40.70247197,-102.20216348,183.2
40.70245901,-102.20216438,183.1
40.70244592,-102.20216492,181.7
40.70243283,-102.20216564,182.5
40.70241974,-102.20216672,183.2
40.70240665,-102.20216744,182.5
40.70239370,-102.20216798,182.1
40.70238061,-102.20216834,181.3
40.70236752,-102.20216870,180.6
40.70235429,-102.20216852,179.4
40.70234134,-102.20216816,179.3
40.70232838,-102.20216816,179.7
40.70231557,-102.20216798,179.7
40.70230248,-102.20216852,181.4
40.70228939,-102.20216906,182.2
40.70227616,-102.20216996,182.6
40.70226321,-102.20217050,181.9
40.70225025,-102.20217122,182.6
40.70223703,-102.20217194,182.2
40.70222394,-102.20217248,181.9
40.70221071,-102.20217301,181.3
40.70219748,-102.20217337,181.3
40.70218426,-102.20217373,181.6
40.70217157,-102.20217445,182.2
40.70215889,-102.20217517,182.4
40.70214621,-102.20217571,182.1
40.70213353,-102.20217661,182.7
40.70212126,-102.20217841,186.3
40.70210899,-102.20218021,186.9
40.70209617,-102.20218201,185.7
40.70208253,-102.20218345,184.6
40.70206903,-102.20218453,183.3
40.70205553,-102.20218525,182.2
40.70204163,-102.20218507,179.8
40.70202799,-102.20218453,178.1
40.70201517,-102.20218417,178.8
40.70200236,-102.20218417,180.1
40.70198967,-102.20218453,181.0
40.70197658,-102.20218489,181.4
40.70196377,-102.20218614,184.2
40.70195081,-102.20218758,184.6
40.70193799,-102.20218938,185.9
40.70192504,-102.20219046,183.8
40.70191181,-102.20219136,183.0
40.70189872,-102.20219208,182.7
40.70188591,-102.20219262,181.6
40.70187295,-102.20219298,181.1
40.70186000,-102.20219262,178.8
40.70184691,-102.20219298,181.5
40.70183395,-102.20219352,181.4
40.70182114,-102.20219388,181.6
40.70180818,-102.20219442,181.4
40.70179523,-102.20219460,180.8
40.70178214,-102.20219514,181.6
40.70176918,-102.20219586,183.0
40.70175623,-102.20219676,182.7
40.70174314,-102.20219730,182.0
40.70173005,-102.20219802,182.2
40.70171710,-102.20219892,182.7
40.70170414,-102.20219945,181.8
40.70169091,-102.20219963,181.1
40.70167782,-102.20220053,182.5
40.70166473,-102.20220107,182.2
40.70165192,-102.20220161,181.5
40.70163896,-102.20220215,181.7
40.70162614,-102.20220269,182.3
40.70161333,-102.20220377,183.2
40.70160024,-102.20220467,183.0
40.70158742,-102.20220575,183.9
40.70157460,-102.20220701,184.3
40.70156165,-102.20220791,182.8
40.70154883,-102.20220881,183.2
40.70153560,-102.20220935,181.6
40.70152278,-102.20220971,181.0
40.70150983,-102.20220953,179.9
40.70149701,-102.20220953,180.0
40.70148406,-102.20220989,180.8
40.70147138,-102.20221043,182.1
40.70145856,-102.20221133,182.8
40.70144547,-102.20221205,182.2
40.70143238,-102.20221258,182.3
40.70141956,-102.20221312,181.7
40.70140661,-102.20221402,182.9
40.70139352,-102.20221474,182.2
40.70138043,-102.20221510,181.2
40.70136747,-102.20221528,181.0
40.70135465,-102.20221600,182.5
40.70134184,-102.20221708,183.5
40.70132888,-102.20221780,182.7
40.70131593,-102.20221888,183.1
40.70130284,-102.20221942,182.1
40.70128988,-102.20222014,182.5
40.70127679,-102.20222104,182.9
40.70126370,-102.20222176,182.1
40.70125048,-102.20222230,182.1
40.70123752,-102.20222284,181.8
40.70122457,-102.20222374,182.7
40.70121148,-102.20222410,181.5
40.70119839,-102.20222464,181.5
40.70118543,-102.20222500,181.7
40.70117221,-102.20222500,179.6
40.70115857,-102.20222482,179.7
40.70114575,-102.20222482,180.0
40.70113294,-102.20222625,184.7
40.70112175,-102.20222787,186.7
40.70110894,-102.20222931,184.4
40.70109530,-102.20222967,181.3
40.70108003,-102.20222949,179.3
40.70106653,-102.20222949,180.4
40.70105385,-102.20223039,182.6
40.70104130,-102.20223165,184.7
40.70102821,-102.20223273,183.4
40.70101512,-102.20223345,182.3
40.70100203,-102.20223399,181.8
40.70098908,-102.20223399,180.1
40.70097585,-102.20223399,180.2
40.70096276,-102.20223399,179.7
40.70094967,-102.20223381,179.2
40.70093671,-102.20223381,180.3
40.70092362,-102.20223417,181.0
40.70091053,-102.20223489,182.7
40.70089744,-102.20223543,181.3
40.70088435,-102.20223651,184.0
40.70087140,-102.20223795,184.4
40.70085817,-102.20223920,184.4
40.70084508,-102.20224028,183.6
40.70083199,-102.20224136,183.3
40.70081890,-102.20224244,183.8
40.70080595,-102.20224316,182.6
40.70079299,-102.20224406,182.4
40.70077990,-102.20224460,182.1
40.70076695,-102.20224496,181.4
40.70075399,-102.20224550,181.9
40.70074104,-102.20224586,181.0
40.70072795,-102.20224694,183.3
40.70071513,-102.20224784,183.4
40.70070204,-102.20224892,183.3
40.70068909,-102.20225000,183.9
40.70067599,-102.20225108,183.4
40.70066304,-102.20225233,184.3
40.70064981,-102.20225323,183.0
40.70063672,-102.20225395,182.0
40.70062363,-102.20225413,180.7
40.70061068,-102.20225413,180.2
40.70059759,-102.20225449,181.0
40.70058463,-102.20225503,182.0
40.70057154,-102.20225557,182.1
40.70055859,-102.20225665,183.7
40.70054563,-102.20225755,183.0
40.70053282,-102.20225845,182.9
40.70051973,-102.20225917,182.4
40.70050664,-102.20225953,180.9
40.70049354,-102.20225953,180.3
40.70048059,-102.20225989,180.8
40.70046764,-102.20226061,182.6
40.70045455,-102.20226115,181.6
40.70044145,-102.20226169,182.2
40.70042864,-102.20226241,182.4
40.70041568,-102.20226295,181.6
40.70040286,-102.20226403,183.6
40.70038991,-102.20226529,184.5
40.70037682,-102.20226672,184.8
40.70036373,-102.20226762,182.7
40.70035050,-102.20226798,181.5
40.70033741,-102.20226888,182.9
40.70032446,-102.20226996,183.5
40.70031137,-102.20227068,182.6
40.70029841,-102.20227104,181.0
40.70028546,-102.20227122,180.3
40.70027250,-102.20227122,180.1
40.70025955,-102.20227140,181.0
40.70024646,-102.20227140,179.5
40.70023364,-102.20227104,178.9
40.70022082,-102.20227140,181.2
40.70020801,-102.20227212,182.5
40.70019532,-102.20227248,181.4
40.70018373,-102.20227302,182.0
40.70017214,-102.20227392,183.2
40.70016042,-102.20227464,182.6
40.70014896,-102.20227554,183.9
40.70013764,-102.20227626,182.7
40.70012619,-102.20227698,182.5
40.70011446,-102.20227788,183.1
40.70010314,-102.20227878,184.0
40.70009196,-102.20228021,185.6
40.70008119,-102.20228273,189.9
40.70007124,-102.20228651,196.3
40.70006114,-102.20229155,200.0
40.70005133,-102.20229820,207.6
40.70004205,-102.20230629,213.3
40.70003360,-102.20231601,221.0
40.70002596,-102.20232662,227.0
40.70002037,-102.20233831,237.3
40.70001615,-102.20235126,246.9
40.70001315,-102.20236511,253.8
40.70001042,-102.20237950,255.8
40.70000769,-102.20239245,254.9
40.70000524,-102.20240270,251.8
40.70000292,-102.20241062,249.7
40.70000046,-102.20241907,248.2
40.69999610,-102.20243256,247.0
40.69999105,-102.20244605,243.9
40.69998601,-102.20245990,244.7
40.69998028,-102.20247735,246.1
40.69997428,-102.20249551,246.7
40.69996692,-102.20251206,239.4
40.69995710,-102.20252573,226.5
40.69994510,-102.20253526,210.9
40.69993133,-102.20254012,195.1
40.69991537,-102.20254066,181.4
40.69989901,-102.20253436,163.9
40.69988524,-102.20252231,146.4
40.69987501,-102.20250558,128.7
40.69986819,-102.20248508,113.7
40.69986410,-102.20246296,103.8
40.69986206,-102.20243957,96.4
40.69986192,-102.20241601,90.5
40.69986260,-102.20239245,87.7
40.69986342,-102.20236889,87.3
40.69986410,-102.20234568,87.8
40.69986451,-102.20232230,88.9
40.69986301,-102.20230036,94.9
40.69986151,-102.20228075,95.7
40.69986001,-102.20226133,95.8
40.69985974,-102.20224244,91.1
40.69986151,-102.20222661,82.1
40.69986506,-102.20220935,74.5
40.69987051,-102.20219640,60.9
40.69987310,-102.20219298,44.6
40.69988183,-102.20218165,41.3
40.69988865,-102.20217517,35.4
40.69989683,-102.20216888,30.1
40.69990665,-102.20216276,25.4
40.69991946,-102.20215701,19.3
40.69993242,-102.20215197,16.0
40.69994551,-102.20214819,12.4
40.69995846,-102.20214406,13.7
40.69997115,-102.20213884,17.1
40.69998369,-102.20213291,19.8
40.69999624,-102.20212679,20.4
40.70000087,-102.20212445,20.2
40.70001765,-102.20211636,17.3
40.70002310,-102.20211420,16.3
40.70002910,-102.20211186,16.3
40.70003496,-102.20210952,16.8
40.70004096,-102.20210736,15.9
40.70004669,-102.20210539,14.6
40.70005242,-102.20210359,13.1
40.70005855,-102.20210197,11.7
40.70006442,-102.20210071,9.5
40.70007014,-102.20209945,8.3
40.70007437,-102.20209909,4.3
40.70010451,-102.20209657,2.5
40.70010914,-102.20209621,3.7
40.70011364,-102.20209585,3.0
40.70012646,-102.20209549,1.0
40.70013314,-102.20209513,3.1
40.70013969,-102.20209477,2.1
40.70014623,-102.20209441,2.5
40.70015292,-102.20209387,3.3
40.70015960,-102.20209333,3.7
40.70016642,-102.20209280,3.2
40.70017310,-102.20209244,2.5
40.70017978,-102.20209208,3.0
40.70018660,-102.20209154,2.7
40.70019273,-102.20209118,3.0
40.70021101,-102.20209028,2.1
40.70021810,-102.20209028,0.6
40.70022682,-102.20208992,1.4
40.70023596,-102.20208992,359.9
40.70024714,-102.20209172,353.3
40.70025791,-102.20209549,345.2
40.70026828,-102.20210089,338.2
40.70027728,-102.20210826,328.7
40.70028532,-102.20211780,317.8
40.70029159,-102.20212931,305.4
40.70029541,-102.20214190,292.3
40.70029787,-102.20215611,282.3
40.70029923,-102.20217301,276.2
40.70029814,-102.20219298,265.8
40.70029282,-102.20221223,250.4
40.70028778,-102.20222877,248.0
40.70028096,-102.20224262,236.7
40.70027319,-102.20225539,231.7
40.70026582,-102.20226672,229.2
40.70025791,-102.20227770,226.1
40.70025028,-102.20228921,229.1
40.70024346,-102.20229982,230.2
40.70023950,-102.20230701,233.1
40.70023569,-102.20231493,237.6
40.70023405,-102.20231924,242.5
40.70022832,-102.20233453,247.0
40.70022505,-102.20234676,250.4
40.70022273,-102.20235953,256.3
40.70022123,-102.20237033,260.0
40.70021973,-102.20238238,266.8
40.70021946,-102.20239047,267.6
40.70021932,-102.20240198,268.9
40.70021891,-102.20241331,267.7
40.70021851,-102.20242572,267.5
40.70021810,-102.20243724,266.6
40.70021782,-102.20245055,268.6
40.70021755,-102.20246655,269.1
40.70021755,-102.20248238,270.1
40.70021741,-102.20250001,269.1
40.70021673,-102.20251710,267.3
40.70021578,-102.20253490,265.7
40.70021496,-102.20255217,266.3
40.70021360,-102.20256962,264.3
40.70021210,-102.20258706,263.4
40.70021046,-102.20260451,262.8
40.70020869,-102.20262232,262.5
40.70020705,-102.20263976,263.0
40.70020514,-102.20265703,261.8
40.70020364,-102.20267466,263.4
40.70020214,-102.20269264,263.7
40.70020078,-102.20270991,264.5
40.70020010,-102.20272754,266.7
40.70019969,-102.20274516,268.1
40.70019901,-102.20276279,267.6
40.70019860,-102.20278024,267.7
40.70019791,-102.20279786,267.4
40.70019764,-102.20281549,268.9
40.70019819,-102.20283330,271.9
40.70019832,-102.20285092,270.7
40.70019873,-102.20286855,271.7
40.70019914,-102.20288636,271.7
40.70019941,-102.20290344,271.7
40.70019969,-102.20292125,270.8
40.70019969,-102.20293888,270.1
40.70019969,-102.20295650,270.0
40.70019955,-102.20297413,269.7
40.70019941,-102.20299176,269.4
40.70019928,-102.20300956,269.5
40.70019969,-102.20302719,271.5
40.70019996,-102.20304482,271.4
40.70020037,-102.20306226,271.8
40.70020105,-102.20307989,272.8
40.70020160,-102.20309770,272.2
40.70020187,-102.20311550,271.0
40.70020173,-102.20313313,269.8
40.70020132,-102.20315058,268.0
40.70020091,-102.20316820,268.4
40.70020078,-102.20318583,269.0
40.70020051,-102.20320364,269.3
40.70020037,-102.20322126,269.1
40.70020037,-102.20323925,270.2
40.70020078,-102.20325652,271.7
40.70020119,-102.20327432,271.6
40.70020146,-102.20329195,271.4
40.70020201,-102.20330958,272.2
40.70020187,-102.20332738,269.3
40.70020173,-102.20334501,269.6
40.70020091,-102.20336246,266.7
40.70020037,-102.20338008,267.3
40.70019955,-102.20339771,266.6
40.70019914,-102.20341534,268.0
40.70019901,-102.20343296,269.6
40.70019901,-102.20345077,270.0
40.70019914,-102.20346822,270.7
40.70019941,-102.20348585,270.8
40.70019941,-102.20350311,270.4
40.70019941,-102.20352092,269.9
40.70019955,-102.20353837,270.6
40.70019982,-102.20355599,270.9
40.70019969,-102.20357344,269.5
40.70020010,-102.20359107,271.5
40.70020051,-102.20360887,271.8
40.70020064,-102.20362650,271.1
40.70020078,-102.20364395,270.4
40.70020119,-102.20366157,271.4
40.70020119,-102.20367938,270.3
40.70020132,-102.20369719,270.7
40.70020146,-102.20371445,270.3
40.70020119,-102.20373190,269.0
40.70020105,-102.20374971,269.4
40.70020064,-102.20376715,268.4
40.70019996,-102.20378460,266.8
40.70019928,-102.20380241,266.8
40.70019860,-102.20381985,267.0
40.70019764,-102.20383730,266.2
40.70019696,-102.20385511,266.9
40.70019614,-102.20387273,266.6
40.70019546,-102.20389018,267.3
40.70019519,-102.20390763,268.6
40.70019464,-102.20392525,267.9
40.70019423,-102.20394288,267.8
40.70019369,-102.20396051,268.1
40.70019328,-102.20397813,268.1
40.70019260,-102.20399522,267.2
40.70019260,-102.20401267,269.7
40.70019260,-102.20403011,270.1
40.70019273,-102.20404774,270.4
40.70019273,-102.20406519,270.1
40.70019246,-102.20408246,268.7
40.70019219,-102.20409990,268.9
40.70019178,-102.20411753,268.0
40.70019123,-102.20413498,267.9
40.70019069,-102.20415224,267.4
40.70018973,-102.20417005,266.4
40.70018891,-102.20418768,266.5
40.70018823,-102.20420494,266.7
40.70018796,-102.20422257,268.8
40.70018769,-102.20424020,269.3
40.70018728,-102.20425800,267.9
40.70018728,-102.20427545,270.2
40.70018701,-102.20429344,268.8
40.70018687,-102.20431178,269.2
40.70018673,-102.20432959,269.7
40.70018646,-102.20434704,268.5
40.70018605,-102.20436484,268.5
40.70018578,-102.20438355,268.8
40.70018551,-102.20440369,269.1
40.70018564,-102.20442420,270.1
40.70018591,-102.20444452,271.3
40.70018619,-102.20446503,270.9
40.70018632,-102.20448571,270.3
40.70018632,-102.20450658,270.3
40.70018619,-102.20452726,269.6
40.70018591,-102.20454794,268.7
40.70018591,-102.20456845,270.0
40.70018605,-102.20458931,270.7
40.70018646,-102.20461000,271.3
40.70018701,-102.20463050,272.0
40.70018701,-102.20465119,270.1
40.70018728,-102.20467169,270.9
40.70018741,-102.20469238,270.7
40.70018782,-102.20471324,271.1
40.70018810,-102.20473392,271.0
40.70018810,-102.20475479,270.2
40.70018837,-102.20477565,270.9
40.70018851,-102.20479670,270.7
40.70018851,-102.20481738,270.2
40.70018851,-102.20483807,269.8
40.70018837,-102.20485875,269.5
40.70018823,-102.20487979,269.6
40.70018837,-102.20490048,270.5
40.70018823,-102.20492080,269.5
40.70018823,-102.20494167,269.6
40.70018810,-102.20496253,269.8
40.70018796,-102.20498340,269.6
40.70018755,-102.20500408,268.4
40.70018728,-102.20502476,268.9
40.70018660,-102.20504563,267.6
40.70018619,-102.20506613,268.7
40.70018578,-102.20508700,268.5
40.70018537,-102.20510786,268.2
40.70018482,-102.20512873,268.3
40.70018428,-102.20514959,268.0
40.70018373,-102.20517028,268.0
40.70018305,-102.20519114,267.6
40.70018251,-102.20521182,268.1
40.70018196,-102.20523269,267.7
40.70018169,-102.20525355,269.1
40.70018196,-102.20527424,271.0
40.70018251,-102.20529528,272.1
40.70018291,-102.20531651,271.5
40.70018319,-102.20533737,271.1
40.70018346,-102.20535787,270.8
40.70018373,-102.20537874,270.8
40.70018401,-102.20540014,270.9
40.70018387,-102.20542101,269.8
40.70018373,-102.20544205,269.2
40.70018305,-102.20546273,267.6
40.70018210,-102.20548396,266.7
40.70018101,-102.20550482,266.2
40.70018005,-102.20552551,266.5
40.70017882,-102.20554673,265.7
40.70017760,-102.20556724,265.3
40.70017651,-102.20558810,266.0
40.70017582,-102.20560932,267.8
40.70017514,-102.20563019,267.3
40.70017432,-102.20565105,266.9
40.70017323,-102.20567192,266.2
40.70017323,-102.20569242,269.9
40.70017337,-102.20571329,270.7
40.70017351,-102.20573397,270.2
40.70017378,-102.20575483,271.1
40.70017392,-102.20577570,270.6
40.70017419,-102.20579638,270.8
40.70017446,-102.20581725,271.1
40.70017432,-102.20583811,269.5
40.70017405,-102.20585880,269.1
40.70017364,-102.20587966,268.5
40.70017296,-102.20590034,267.8
40.70017269,-102.20592139,268.7
40.70017214,-102.20594225,268.0
40.70017105,-102.20596312,266.4
40.70017023,-102.20598380,266.6
40.70016901,-102.20600485,265.9
40.70016792,-102.20602535,266.1
40.70016696,-102.20604604,266.2
40.70016628,-102.20606654,267.6
40.70016601,-102.20608722,269.1
40.70016655,-102.20610791,271.9
40.70016778,-102.20612823,274.6
40.70016914,-102.20614892,274.8
40.70017037,-102.20616996,274.8
40.70017146,-102.20619065,273.7
40.70017228,-102.20621151,273.1
40.70017242,-102.20623201,270.5
40.70017242,-102.20625288,269.8
40.70017214,-102.20627338,268.9
40.70017201,-102.20629443,269.7
40.70017201,-102.20631511,270.1
40.70017214,-102.20633616,270.5
40.70017228,-102.20635702,270.5
40.70017228,-102.20637806,270.0
40.70017255,-102.20639929,270.6
40.70017228,-102.20642015,269.3
40.70017201,-102.20644066,268.9
40.70017160,-102.20646152,268.3
40.70017105,-102.20648221,268.0
40.70017010,-102.20650271,266.6
40.70016942,-102.20652358,267.5
40.70016846,-102.20654390,266.6
40.70016751,-102.20656458,266.4
40.70016642,-102.20658509,266.3
40.70016573,-102.20660595,267.2
40.70016492,-102.20662664,267.3
40.70016437,-102.20664732,267.8
40.70016410,-102.20666819,268.8
40.70016396,-102.20668905,270.0
40.70016410,-102.20670955,270.3
40.70016437,-102.20673006,271.2
40.70016478,-102.20675092,271.2
40.70016519,-102.20677161,271.4
40.70016546,-102.20679229,271.3
40.70016573,-102.20681334,271.0
40.70016614,-102.20683366,271.5
40.70016710,-102.20685435,273.2
40.70016792,-102.20687485,273.0
40.70016914,-102.20689553,274.6
40.70016996,-102.20691622,272.9
40.70017064,-102.20693672,272.4
40.70017092,-102.20695777,271.2
40.70017119,-102.20697845,271.0
40.70017132,-102.20699896,270.2
40.70017064,-102.20701964,267.8
40.70016996,-102.20704033,267.3
40.70016942,-102.20706065,268.0
40.70016901,-102.20708097,268.4
40.70016846,-102.20710166,268.1
40.70016792,-102.20712252,268.0
40.70016723,-102.20714303,267.4
40.70016669,-102.20716353,267.9
40.70016614,-102.20718404,267.9
40.70016492,-102.20720490,265.8
40.70016396,-102.20722541,266.5
40.70016314,-102.20724609,266.8
40.70016287,-102.20726677,269.4
40.70016314,-102.20728728,270.8
40.70016369,-102.20730778,272.2
40.70016437,-102.20732847,272.4
40.70016505,-102.20734861,272.4
40.70016560,-102.20736930,272.1
40.70016628,-102.20738980,272.6
40.70016696,-102.20741013,272.4
40.70016710,-102.20743063,270.6
40.70016682,-102.20745096,269.0
40.70016628,-102.20747164,268.0
40.70016601,-102.20749214,269.2
40.70016573,-102.20751265,268.7
40.70016669,-102.20753315,273.8
40.70016764,-102.20755384,273.4
40.70016901,-102.20757434,275.0
40.70017010,-102.20759413,274.2
40.70017132,-102.20761337,274.4
40.70017160,-102.20763226,271.6
40.70017187,-102.20765114,270.7
40.70017187,-102.20767003,270.1
40.70017173,-102.20768892,269.7
40.70017173,-102.20770762,269.6
40.70017119,-102.20772669,268.1
40.70017064,-102.20774539,267.5
40.70016996,-102.20776446,267.3
40.70016914,-102.20778299,266.9
40.70016873,-102.20780205,268.3
40.70016846,-102.20782094,268.8
40.70016805,-102.20783982,268.7
40.70016778,-102.20785853,268.6
40.70016778,-102.20787777,269.9
40.70016751,-102.20789666,269.3
40.70016723,-102.20791537,268.6
40.70016682,-102.20793425,268.8
40.70016655,-102.20795314,268.9
40.70016642,-102.20797184,269.4
40.70016642,-102.20799073,269.6
40.70016628,-102.20800943,269.9
40.70016642,-102.20802832,270.6
40.70016669,-102.20804721,271.0
40.70016696,-102.20806609,270.8
40.70016642,-102.20808480,268.2
40.70016601,-102.20810368,268.0
40.70016546,-102.20812239,267.9
40.70016478,-102.20814110,267.2
40.70016410,-102.20815998,267.3
40.70016314,-102.20817851,266.2
40.70016192,-102.20819739,265.3
40.70016096,-102.20821610,265.7
40.70016014,-102.20823480,266.7
40.70015919,-102.20825333,266.0
40.70015823,-102.20827204,266.5
40.70015742,-102.20829074,266.8
40.70015728,-102.20830927,269.2
40.70015701,-102.20832797,269.1
40.70015701,-102.20834650,270.2
40.70015742,-102.20836539,271.2
40.70015782,-102.20838427,271.8
40.70015823,-102.20840298,271.7
40.70015878,-102.20842186,272.3
40.70015905,-102.20844075,271.1
40.70015960,-102.20845964,272.2
40.70016001,-102.20847834,271.5
40.70016028,-102.20849705,270.8
40.70016042,-102.20851557,270.6
40.70016014,-102.20853410,269.3
40.70016014,-102.20855316,269.5
40.70016014,-102.20857187,270.3
40.70016042,-102.20859040,271.0
40.70016082,-102.20860910,271.5
40.70016110,-102.20862799,271.5
40.70016151,-102.20864669,271.6
40.70016205,-102.20866558,271.9
40.70016219,-102.20868411,270.6
40.70016232,-102.20870281,270.8
40.70016232,-102.20872170,269.9
40.70016205,-102.20874076,268.7
40.70016151,-102.20875893,267.8
40.70016069,-102.20877800,266.7
40.70015960,-102.20879688,266.1
40.70015905,-102.20881577,267.7
40.70015851,-102.20883447,267.8
40.70015810,-102.20885318,268.2
40.70015782,-102.20887224,269.0
40.70015769,-102.20889095,269.5
40.70015755,-102.20890984,269.2
40.70015728,-102.20892872,268.9
40.70015701,-102.20894761,269.2
40.70015687,-102.20896649,269.1
40.70015673,-102.20898520,269.5
40.70015646,-102.20900409,269.2
40.70015632,-102.20902279,269.1
40.70015619,-102.20904168,269.5
40.70015646,-102.20906038,271.2
40.70015673,-102.20907945,271.0
40.70015673,-102.20909851,270.0
40.70015687,-102.20911722,270.5
40.70015687,-102.20913575,270.1
40.70015660,-102.20915463,269.0
40.70015632,-102.20917316,268.7
40.70015551,-102.20919186,266.9
40.70015455,-102.20921075,266.2
40.70015373,-102.20922981,266.5
40.70015292,-102.20924870,266.9
40.70015223,-102.20926759,267.0
40.70015142,-102.20928647,266.9
40.70015087,-102.20930536,268.0
40.70015019,-102.20932424,267.0
40.70014951,-102.20934313,267.4
40.70014882,-102.20936202,267.3
40.70014814,-102.20938072,267.3
40.70014760,-102.20939943,267.5
40.70014664,-102.20941831,266.6
40.70014596,-102.20943738,267.2
40.70014555,-102.20945626,268.1
40.70014501,-102.20947515,268.2
40.70014473,-102.20949404,269.0
40.70014501,-102.20951256,270.7
40.70014501,-102.20953127,270.4
40.70014542,-102.20954997,271.1
40.70014542,-102.20956994,270.1
40.70014555,-102.20959044,270.8
40.70014582,-102.20961167,270.8
40.70014610,-102.20963289,270.7
40.70014623,-102.20965447,270.9
40.70014637,-102.20967570,270.3
40.70014596,-102.20969656,268.7
40.70014542,-102.20971797,268.0
40.70014514,-102.20973901,269.0
40.70014487,-102.20976006,269.0
40.70014460,-102.20978128,269.1
40.70014378,-102.20980232,266.9
40.70014269,-102.20982319,266.3
40.70014173,-102.20984423,266.4
40.70014078,-102.20986564,266.9
40.70013955,-102.20988668,265.6
40.70013832,-102.20990646,265.4
40.70013655,-102.20992697,263.1
40.70013532,-102.20994657,265.2
40.70013423,-102.20996672,266.0
40.70013342,-102.20998650,266.9
40.70013260,-102.21000647,267.3
40.70013233,-102.21002625,268.7
40.70013192,-102.21004622,268.7
40.70013233,-102.21006618,271.3
40.70013301,-102.21008597,272.7
40.70013383,-102.21010593,273.2
40.70013423,-102.21012554,271.6
40.70013396,-102.21014568,269.0
40.70013355,-102.21016529,268.3
40.70013246,-102.21018472,265.7
40.70013110,-102.21020432,264.5
40.70012987,-102.21022393,265.7
40.70012864,-102.21024353,265.2
40.70012769,-102.21026350,266.4
40.70012701,-102.21028328,267.0
40.70012619,-102.21030307,266.9
40.70012592,-102.21032285,268.9
40.70012619,-102.21034228,271.1
40.70012633,-102.21036188,270.8
40.70012687,-102.21038167,272.2
40.70012755,-102.21040145,272.4
40.70012810,-102.21042106,272.3
40.70012878,-102.21044048,272.5
40.70012933,-102.21046027,272.0
40.70013001,-102.21048005,272.5
40.70013028,-102.21049966,271.1
40.70013083,-102.21051944,272.5
40.70013123,-102.21053905,271.2
40.70013137,-102.21055901,270.6
40.70013151,-102.21057844,270.6
40.70013151,-102.21059804,269.8
40.70013137,-102.21061783,269.6
40.70013110,-102.21063761,268.9
40.70013096,-102.21065722,269.6
40.70013069,-102.21067682,268.8
40.70013055,-102.21069661,269.5
40.70013028,-102.21071621,269.2
40.70013028,-102.21073564,269.7
40.70013028,-102.21075524,269.9
40.70012973,-102.21077539,268.0
40.70012892,-102.21079499,266.9
40.70012783,-102.21081442,266.1
40.70012687,-102.21083385,266.2
40.70012578,-102.21085381,265.9
40.70012523,-102.21087324,268.0
40.70012469,-102.21089266,267.5
40.70012414,-102.21091209,268.1
40.70012387,-102.21093187,268.8
40.70012360,-102.21095184,269.1
40.70012333,-102.21097144,269.1
40.70012319,-102.21099105,269.3
40.70012333,-102.21101047,270.6
40.70012333,-102.21103008,269.9
40.70012333,-102.21104986,270.2
40.70012333,-102.21106947,270.1
40.70012346,-102.21108907,270.3
40.70012319,-102.21110868,269.2
40.70012292,-102.21112810,268.7
40.70012251,-102.21114807,268.7
40.70012210,-102.21116785,268.5
40.70012169,-102.21118746,268.1
40.70012114,-102.21120706,267.9
40.70012046,-102.21122667,267.4
40.70011951,-102.21124627,266.6
40.70011869,-102.21126588,266.7
40.70011760,-102.21128549,265.9
40.70011651,-102.21130509,265.7
40.70011528,-102.21132434,265.3
40.70011419,-102.21134412,265.7
40.70011296,-102.21136373,265.3
40.70011160,-102.21138351,264.7
40.70010983,-102.21140258,263.1
40.70010764,-102.21142236,261.8
40.70010383,-102.21144107,254.6
40.70009742,-102.21145798,243.6
40.70008814,-102.21147254,230.1
40.70007587,-102.21148370,214.8
40.70006033,-102.21149107,199.5
40.70004383,-102.21149233,183.2
40.70002746,-102.21148819,169.4
40.70001260,-102.21147938,155.6
40.70000033,-102.21146517,138.9
40.69999201,-102.21144646,120.5
40.69998805,-102.21142542,103.9
40.69998901,-102.21140420,86.4
40.69999446,-102.21138405,70.6
40.70000442,-102.21136696,52.6
40.70001710,-102.21135437,37.0
40.70003237,-102.21134628,21.8
40.70004928,-102.21134232,9.8
40.70006660,-102.21133998,5.8
40.70008351,-102.21133819,4.8
40.70010028,-102.21133675,3.7
40.70011719,-102.21133567,2.9
40.70013260,-102.21133459,2.9
40.70014637,-102.21133369,2.8
40.70015987,-102.21133225,4.8
40.70017351,-102.21133045,6.0
40.70018673,-102.21132883,5.1
