40.66668260,-102.10556550,179.3
40.66666800,-102.10556514,178.9
40.66665340,-102.10556478,178.4
40.66663867,-102.10556442,178.0
40.66662420,-102.10556371,177.4
40.66660974,-102.10556281,177.4
40.66659514,-102.10556191,177.6
40.66658109,-102.10556101,177.5
40.66656595,-102.10556029,177.7
40.66655040,-102.10555975,178.1
40.66653471,-102.10555921,178.6
40.66651929,-102.10555885,178.9
40.66650374,-102.10555849,179.4
40.66648791,-102.10555831,179.9
40.66647195,-102.10555831,180.0
40.66645612,-102.10555849,180.3
40.66644057,-102.10555867,180.4
40.66642502,-102.10555885,180.3
40.66640960,-102.10555885,179.9
40.66639418,-102.10555885,179.7
40.66637918,-102.10555867,179.7
40.66636390,-102.10555867,179.7
40.66634875,-102.10555867,179.7
40.66633320,-102.10555849,179.5
40.66631792,-102.10555813,179.4
40.66630264,-102.10555795,179.3
40.66628736,-102.10555795,179.7
40.66627167,-102.10555777,180.0
40.66625584,-102.10555777,180.0
40.66624015,-102.10555795,181.5
40.66622460,-102.10555885,185.7
40.66620987,-102.10556227,193.7
40.66619445,-102.10556838,201.2
40.66618081,-102.10557684,208.6
40.66616894,-102.10558673,213.1
40.66615734,-102.10559716,214.2
40.66614602,-102.10560759,214.4
40.66613510,-102.10561695,211.1
40.66612310,-102.10562522,204.4
40.66611164,-102.10563115,194.4
40.66609827,-102.10563367,182.6
40.66608476,-102.10563277,171.8
40.66607139,-102.10562846,161.5
40.66605911,-102.10562126,151.3
40.66604792,-102.10561137,142.6
40.66603701,-102.10559986,141.1
40.66602582,-102.10558817,144.6
40.66601450,-102.10557917,152.2
40.66600167,-102.10557162,158.9
40.66598653,-102.10556550,166.2
40.66597029,-102.10556191,172.6
40.66595460,-102.10556065,176.4
40.66593919,-102.10556011,178.1
40.66592268,-102.10555975,177.9
40.66590644,-102.10555903,177.7
40.66589062,-102.10555813,177.6
40.66587425,-102.10555741,177.8
40.66585760,-102.10555669,177.7
40.66584123,-102.10555579,177.8
40.66582499,-102.10555489,177.8
40.66580862,-102.10555399,177.7
40.66579211,-102.10555309,177.9
40.66577602,-102.10555255,178.6
40.66575964,-102.10555201,178.6
40.66574273,-102.10555165,178.7
40.66572581,-102.10555129,179.3
40.66570889,-102.10555111,179.5
40.66569156,-102.10555094,179.6
40.66567383,-102.10555076,179.1
40.66565650,-102.10555040,179.1
40.66563931,-102.10555004,178.7
40.66562185,-102.10554950,178.5
40.66560438,-102.10554878,178.3
40.66558719,-102.10554806,177.9
40.66556987,-102.10554716,177.9
40.66555268,-102.10554644,178.2
40.66553576,-102.10554572,178.0
40.66551843,-102.10554500,177.9
40.66550138,-102.10554428,179.7
40.66548432,-102.10554482,181.1
40.66546713,-102.10554536,181.4
40.66544994,-102.10554590,180.9
40.66543303,-102.10554608,180.2
40.66541543,-102.10554608,179.6
40.66539824,-102.10554554,178.7
40.66538091,-102.10554500,178.0
40.66536358,-102.10554410,177.9
40.66534653,-102.10554356,179.0
40.66532934,-102.10554320,179.0
40.66531228,-102.10554320,179.7
40.66529496,-102.10554320,180.2
40.66527777,-102.10554338,180.3
40.66526044,-102.10554356,180.3
40.66524339,-102.10554374,180.4
40.66522606,-102.10554392,180.4
40.66520887,-102.10554392,180.0
40.66519181,-102.10554410,179.9
40.66517476,-102.10554410,179.8
40.66515716,-102.10554392,179.1
40.66513997,-102.10554356,178.6
40.66512251,-102.10554302,178.4
40.66510627,-102.10554230,178.2
40.66509099,-102.10554194,179.0
40.66508008,-102.10554158,179.2
40.66506821,-102.10554158,179.3
40.66506070,-102.10554140,179.2
40.66505115,-102.10554140,179.5
40.66504638,-102.10554122,179.4
40.66504310,-102.10554122,179.6
40.66504815,-102.10554122,179.7
40.66505088,-102.10554122,179.7
40.66506452,-102.10554122,179.9
40.66509686,-102.10553457,205.5
40.66509331,-102.10553691,204.7
40.66509331,-102.10553691,204.7
40.66508690,-102.10554122,207.3
40.66507612,-102.10555004,213.3
40.66507025,-102.10555579,217.8
40.66506439,-102.10556299,225.6
40.66505988,-102.10556928,228.3
40.66505183,-102.10558223,228.4
40.66504269,-102.10559464,221.0
40.66503191,-102.10560543,210.3
40.66501991,-102.10561281,199.0
40.66500722,-102.10561713,186.9
40.66499344,-102.10561731,175.1
40.66497993,-102.10561443,166.7
40.66496643,-102.10560903,158.0
40.66495469,-102.10560076,147.1
40.66494460,-102.10559033,135.0
40.66493627,-102.10557684,123.4
40.66493054,-102.10556317,114.2
40.66492741,-102.10555219,106.8
40.66492536,-102.10553942,98.0
40.66492481,-102.10553187,93.0
40.66492481,-102.10552881,90.8
40.66492536,-102.10554140,94.5
40.66492536,-102.10554140,94.5
40.66495074,-102.10561047,142.1
40.66494460,-102.10560489,140.3
40.66494009,-102.10560022,140.2
40.66492918,-102.10558943,142.0
40.66491840,-102.10557935,145.6
40.66490749,-102.10557090,150.8
40.66489657,-102.10556442,157.9
40.66488470,-102.10555957,164.5
40.66487161,-102.10555561,167.3
40.66485851,-102.10555273,170.7
40.66484473,-102.10555058,173.6
40.66483108,-102.10554932,176.9
40.66481730,-102.10554860,176.5
40.66480325,-102.10554770,176.5
40.66478975,-102.10554680,176.5
40.66477624,-102.10554608,177.8
40.66476328,-102.10554554,178.7
40.66474950,-102.10554536,178.9
40.66473572,-102.10554500,178.8
40.66472248,-102.10554464,178.4
40.66471375,-102.10554446,179.5
40.66470789,-102.10554428,180.1
40.66470502,-102.10554428,180.4
40.66470502,-102.10554428,180.4
40.66470789,-102.10554428,180.4
40.66470789,-102.10554428,180.4
40.66474418,-102.10553763,238.9
40.66474213,-102.10554428,246.6
40.66474036,-102.10555165,251.9
40.66473858,-102.10556640,262.3
40.66473817,-102.10558205,266.7
40.66473804,-102.10559824,267.9
40.66473790,-102.10561551,268.3
40.66473763,-102.10563367,268.7
40.66473763,-102.10565238,269.7
40.66473763,-102.10567144,270.9
40.66473804,-102.10569033,271.0
40.66473831,-102.10571029,271.7
40.66473872,-102.10573116,271.6
40.66473940,-102.10575148,272.3
40.66473995,-102.10577199,272.4
40.66474063,-102.10579303,272.1
40.66474118,-102.10581408,272.3
40.66474172,-102.10583530,272.3
40.66474213,-102.10585652,271.7
40.66474254,-102.10587757,271.8
40.66474309,-102.10589879,271.7
40.66474377,-102.10592002,272.0
40.66474431,-102.10594106,272.2
40.66474486,-102.10596193,272.4
40.66474554,-102.10598297,272.1
40.66474609,-102.10600347,272.3
40.66474691,-102.10602470,272.6
40.66474759,-102.10604610,272.2
40.66474827,-102.10606751,271.8
40.66474895,-102.10608873,272.1
40.66474950,-102.10610977,271.9
40.66474991,-102.10613118,271.1
40.66475018,-102.10615240,270.6
40.66475032,-102.10617381,270.4
40.66475045,-102.10619539,270.4
40.66475073,-102.10621715,270.6
40.66475086,-102.10623856,270.4
40.66475100,-102.10626032,270.1
40.66475100,-102.10628154,270.2
40.66475113,-102.10630295,270.7
40.66475127,-102.10632381,270.8
40.66475141,-102.10634576,270.4
40.66475141,-102.10636752,270.5
40.66475154,-102.10638892,270.4
40.66475168,-102.10641123,270.6
40.66475195,-102.10643371,271.0
40.66475223,-102.10645601,270.5
40.66475223,-102.10647850,270.4
40.66475236,-102.10650116,270.4
40.66475264,-102.10652364,270.5
40.66475291,-102.10654612,270.8
40.66475345,-102.10656897,271.0
40.66475373,-102.10659163,270.6
40.66475386,-102.10661429,269.9
40.66475386,-102.10663678,269.6
40.66475373,-102.10665872,269.4
40.66475359,-102.10668210,269.1
40.66475345,-102.10670441,269.2
40.66475332,-102.10672689,269.4
40.66475332,-102.10674973,269.6
40.66475332,-102.10677221,269.9
40.66475332,-102.10679488,269.7
40.66475318,-102.10681718,269.7
40.66475318,-102.10683984,269.7
40.66475304,-102.10686233,269.9
40.66475304,-102.10688517,270.0
40.66475304,-102.10690801,269.8
40.66475291,-102.10693050,269.7
40.66475264,-102.10695280,269.2
40.66475209,-102.10697528,268.3
40.66475141,-102.10699740,268.0
40.66475100,-102.10702043,268.3
40.66475045,-102.10704291,269.1
40.66475004,-102.10706539,269.2
40.66474991,-102.10708770,270.1
40.66475004,-102.10711018,270.8
40.66475032,-102.10713266,271.2
40.66475086,-102.10715497,271.8
40.66475154,-102.10717763,272.1
40.66475236,-102.10720029,271.9
40.66475277,-102.10722277,271.3
40.66475332,-102.10724544,271.6
40.66475386,-102.10726810,271.2
40.66475400,-102.10729058,270.3
40.66475400,-102.10731343,270.1
40.66475400,-102.10733537,270.1
40.66475400,-102.10735839,269.9
40.66475400,-102.10738088,270.2
40.66475414,-102.10740336,270.4
40.66475427,-102.10742602,270.2
40.66475427,-102.10744850,270.3
40.66475441,-102.10747081,270.6
40.66475455,-102.10749365,270.9
40.66475509,-102.10751613,271.2
40.66475564,-102.10753880,271.6
40.66475618,-102.10756074,270.8
40.66475632,-102.10757945,269.9
40.66475618,-102.10759977,269.3
40.66475618,-102.10761938,269.6
40.66475605,-102.10763880,269.6
40.66475605,-102.10765823,269.6
40.66475605,-102.10767837,269.7
40.66475605,-102.10769816,268.4
40.66475495,-102.10772064,263.3
40.66475250,-102.10774384,262.6
40.66475113,-102.10776633,270.3
40.66475264,-102.10778827,280.6
40.66475714,-102.10780913,290.7
40.66476410,-102.10782838,300.4
40.66477365,-102.10784565,310.6
40.66478552,-102.10786057,320.7
40.66479861,-102.10787191,330.8
40.66481321,-102.10788018,341.0
40.66482795,-102.10788468,352.8
40.66484323,-102.10788468,5.2
40.66485755,-102.10788072,16.8
40.66487161,-102.10787280,27.7
40.66488416,-102.10786201,37.7
40.66489507,-102.10784852,46.9
40.66490435,-102.10783287,54.6
40.66491226,-102.10781525,62.2
40.66491867,-102.10779582,70.2
40.66492304,-102.10777460,76.1
40.66492632,-102.10775248,79.6
40.66492918,-102.10772945,80.1
40.66493191,-102.10770643,81.5
40.66493382,-102.10768395,86.5
40.66493382,-102.10766092,93.0
40.66493218,-102.10763772,94.9
40.66493041,-102.10761416,94.6
40.66492904,-102.10759114,94.6
40.66492741,-102.10756722,94.9
40.66492591,-102.10754347,94.0
40.66492495,-102.10752135,92.9
40.66492400,-102.10749959,93.0
40.66492318,-102.10747728,93.1
40.66492222,-102.10745498,92.9
40.66492140,-102.10743250,92.7
40.66492072,-102.10741073,92.6
40.66491990,-102.10738843,90.7
40.66492045,-102.10736613,84.9
40.66492277,-102.10734436,79.8
40.66492632,-102.10732206,77.1
40.66493068,-102.10730012,75.8
40.66493491,-102.10727835,76.3
40.66493873,-102.10725713,78.1
40.66494187,-102.10723483,80.8
40.66494391,-102.10721324,85.4
40.66494432,-102.10719166,92.1
40.66494255,-102.10717007,97.7
40.66493941,-102.10714849,102.7
40.66493505,-102.10712691,104.9
40.66493054,-102.10710532,103.2
40.66492700,-102.10708302,98.9
40.66492481,-102.10706072,96.4
40.66492345,-102.10703841,93.9
40.66492222,-102.10701593,93.3
40.66492154,-102.10699327,92.1
40.66492127,-102.10697078,90.3
40.66492140,-102.10694794,89.6
40.66492168,-102.10692600,89.6
40.66492195,-102.10690262,88.8
40.66492236,-102.10688013,89.3
40.66492249,-102.10685801,89.1
40.66492263,-102.10683517,89.5
40.66492277,-102.10681178,89.7
40.66492277,-102.10678858,89.6
40.66492290,-102.10676502,89.7
40.66492318,-102.10674146,89.7
40.66492318,-102.10671808,90.4
40.66492304,-102.10669487,90.4
40.66492304,-102.10667095,90.1
40.66492318,-102.10664685,89.5
40.66492331,-102.10662275,90.4
40.66492304,-102.10659954,91.7
40.66492222,-102.10657670,92.1
40.66492154,-102.10655260,91.8
40.66492099,-102.10652868,91.7
40.66492045,-102.10650512,91.7
40.66491977,-102.10648119,91.9
40.66491908,-102.10645745,92.0
40.66491854,-102.10643371,91.5
40.66491813,-102.10640943,90.9
40.66491772,-102.10638497,91.1
40.66491745,-102.10636086,90.1
40.66491745,-102.10633658,89.2
40.66491758,-102.10631212,89.6
40.66491745,-102.10628820,90.1
40.66491717,-102.10626392,91.1
40.66491676,-102.10623946,91.4
40.66491649,-102.10621589,90.6
40.66491622,-102.10619089,91.0
40.66491567,-102.10616643,91.2
40.66491499,-102.10614197,92.2
40.66491417,-102.10611733,92.8
40.66491322,-102.10609359,93.0
40.66491226,-102.10606930,93.4
40.66491131,-102.10604484,92.9
40.66491049,-102.10602038,92.7
40.66490981,-102.10599610,92.7
40.66490885,-102.10597164,92.7
40.66490803,-102.10594754,92.3
40.66490749,-102.10592325,91.2
40.66490735,-102.10589897,90.4
40.66490708,-102.10587451,90.2
40.66490708,-102.10585077,89.9
40.66490694,-102.10582559,89.9
40.66490681,-102.10580185,89.9
40.66490653,-102.10577828,89.8
40.66490653,-102.10575526,89.7
40.66490653,-102.10573314,89.8
40.66490585,-102.10571191,96.1
40.66490203,-102.10569087,111.0
40.66490230,-102.10553816,302.7
40.66490585,-102.10554554,303.6
40.66491335,-102.10555903,308.0
40.66492072,-102.10557072,309.8
40.66492823,-102.10558133,312.5
40.66493573,-102.10559122,314.5
40.66494173,-102.10559860,314.9
40.66494992,-102.10560885,314.3
40.66495565,-102.10561659,312.0
40.66496342,-102.10562846,304.8
40.66496806,-102.10563745,300.0
40.66497516,-102.10565544,292.1
40.66498048,-102.10567324,287.0
40.66498484,-102.10569339,283.4
40.66498812,-102.10571353,280.1
40.66499058,-102.10573440,277.4
40.66499221,-102.10575490,275.6
40.66499371,-102.10577595,275.0
40.66499508,-102.10579717,274.2
40.66499603,-102.10581749,273.6
40.66499685,-102.10583782,273.1
40.66499753,-102.10585724,273.2
40.66499849,-102.10587649,273.0
40.66499917,-102.10589574,272.6
40.66499985,-102.10591660,272.6
40.66500053,-102.10593710,272.9
40.66500122,-102.10595815,272.6
40.66500190,-102.10598009,272.7
40.66500272,-102.10600168,273.3
40.66500354,-102.10602236,273.5
40.66500449,-102.10604232,274.0
40.66500558,-102.10606229,274.1
40.66500654,-102.10608118,273.6
40.66500736,-102.10610042,273.2
40.66500817,-102.10611967,272.9
40.66500872,-102.10613891,272.3
40.66500913,-102.10615852,271.9
40.66500968,-102.10617794,272.0
40.66500995,-102.10619683,271.5
40.66501022,-102.10621787,271.2
40.66501049,-102.10623802,270.4
40.66501036,-102.10625816,269.4
40.66501009,-102.10627849,269.2
40.66500981,-102.10629755,269.3
40.66500968,-102.10631356,269.2
40.66500954,-102.10632939,269.4
40.66500940,-102.10634504,269.6
40.66500940,-102.10636104,269.9
40.66500940,-102.10637184,270.0
40.66500940,-102.10638748,270.2
40.66500940,-102.10639792,270.3
40.66500968,-102.10641428,270.6
40.66500968,-102.10642544,270.8
40.66500995,-102.10644144,271.2
40.66501036,-102.10645529,271.6
40.66501063,-102.10646627,271.9
40.66501104,-102.10648263,272.3
40.66501159,-102.10649360,272.7
40.66501227,-102.10650979,273.1
40.66501268,-102.10652076,273.1
40.66501336,-102.10653695,272.6
40.66501377,-102.10654774,272.1
40.66501418,-102.10656429,271.7
40.66501445,-102.10657508,271.5
40.66501472,-102.10659145,271.3
40.66501500,-102.10660746,271.3
40.66501513,-102.10661843,271.2
40.66501541,-102.10663624,270.9
40.66501541,-102.10665117,269.5
40.66501527,-102.10666627,269.3
40.66501513,-102.10668210,269.4
40.66501500,-102.10669883,269.9
40.66501500,-102.10671538,270.0
40.66501500,-102.10673192,269.9
40.66501500,-102.10674829,269.9
40.66501513,-102.10676484,270.5
40.66501513,-102.10678103,270.4
40.66501541,-102.10679686,270.9
40.66501554,-102.10681304,270.6
40.66501568,-102.10682455,270.5
40.66501568,-102.10683535,270.0
40.66501568,-102.10684308,269.3
40.66501541,-102.10685387,268.2
40.66501541,-102.10686161,268.5
40.66501513,-102.10687546,269.0
40.66501513,-102.10688409,269.5
40.66501500,-102.10689776,268.3
40.66501472,-102.10690675,268.4
40.66501445,-102.10692006,268.4
40.66501418,-102.10692924,268.6
40.66501404,-102.10694201,269.4
40.66501404,-102.10695190,269.6
40.66501404,-102.10696665,270.4
40.66501404,-102.10697636,270.8
40.66501431,-102.10698931,272.0
40.66501459,-102.10699740,272.1
40.66501500,-102.10700982,272.8
40.66501541,-102.10701827,273.8
40.66501609,-102.10703338,273.5
40.66501663,-102.10704255,273.4
40.66501732,-102.10705658,272.7
40.66501745,-102.10706557,272.3
40.66501800,-102.10707942,272.1
40.66501827,-102.10708860,271.8
40.66501854,-102.10710263,271.0
40.66501854,-102.10711090,270.5
40.66501868,-102.10712241,270.3
40.66501868,-102.10712889,270.4
40.66501882,-102.10713968,270.4
40.66501882,-102.10714723,270.2
40.66501868,-102.10715946,269.9
40.66501882,-102.10716810,269.7
40.66501882,-102.10718051,269.6
40.66501868,-102.10718914,269.6
40.66501868,-102.10720263,269.2
40.66501841,-102.10721036,269.2
40.66501827,-102.10722242,268.8
40.66501827,-102.10723051,268.5
40.66501800,-102.10724238,268.5
40.66501773,-102.10725029,267.9
40.66501745,-102.10726217,267.8
40.66501718,-102.10727026,267.3
40.66501677,-102.10728231,266.5
40.66501636,-102.10729022,266.6
40.66501568,-102.10730245,266.6
40.66501541,-102.10731055,266.8
40.66501486,-102.10732296,267.3
40.66501459,-102.10733123,267.3
40.66501418,-102.10734580,267.6
40.66501363,-102.10736253,268.8
40.66501377,-102.10738303,271.3
40.66501459,-102.10740408,273.1
40.66501554,-102.10742512,273.8
40.66501663,-102.10744581,272.6
40.66501718,-102.10746667,271.9
40.66501773,-102.10748736,271.5
40.66501813,-102.10750786,271.5
40.66501868,-102.10752836,271.9
40.66501936,-102.10754923,272.5
40.66502018,-102.10757027,272.2
40.66502045,-102.10759114,269.6
40.66502004,-102.10761218,266.4
40.66501854,-102.10763323,263.9
40.66501677,-102.10765391,264.1
40.66501500,-102.10767477,264.9
40.66501391,-102.10769582,266.6
40.66501322,-102.10771686,267.9
40.66501281,-102.10773827,269.1
40.66501281,-102.10775967,269.5
40.66501268,-102.10778071,270.0
40.66501281,-102.10780212,270.1
40.66501281,-102.10782316,270.1
40.66501281,-102.10784565,269.9
40.66501281,-102.10786813,270.1
40.66501295,-102.10789061,270.2
40.66501281,-102.10791309,270.0
40.66501295,-102.10793558,270.2
40.66501309,-102.10795788,270.0
40.66501309,-102.10798090,269.8
40.66501309,-102.10800339,269.9
40.66501309,-102.10802569,269.7
40.66501309,-102.10804817,269.9
40.66501309,-102.10807084,269.9
40.66501295,-102.10809332,269.7
40.66501295,-102.10811598,269.6
40.66501281,-102.10813846,269.7
40.66501268,-102.10816113,269.7
40.66501240,-102.10818379,269.8
40.66501240,-102.10820591,270.2
40.66501254,-102.10822786,270.5
40.66501281,-102.10825016,270.3
40.66501295,-102.10827210,270.3
40.66501309,-102.10829387,270.2
40.66501322,-102.10831581,270.0
40.66501322,-102.10833829,269.6
40.66501295,-102.10836186,269.5
40.66501295,-102.10838596,269.7
40.66501281,-102.10841006,269.9
40.66501281,-102.10843398,270.0
40.66501281,-102.10845808,270.2
40.66501295,-102.10848165,270.0
40.66501295,-102.10850413,270.0
40.66501295,-102.10852679,269.9
40.66501281,-102.10854981,269.8
40.66501281,-102.10857266,270.1
40.66501281,-102.10859586,270.0
40.66501295,-102.10861888,270.0
40.66501295,-102.10864190,270.1
40.66501295,-102.10866493,270.1
40.66501295,-102.10868813,270.2
40.66501295,-102.10871151,270.1
40.66501309,-102.10873471,269.8
40.66501295,-102.10875828,269.8
40.66501268,-102.10878202,269.6
40.66501268,-102.10880540,269.8
40.66501268,-102.10882860,270.3
40.66501281,-102.10885271,270.3
40.66501295,-102.10887663,270.3
40.66501309,-102.10890055,269.9
40.66501309,-102.10892429,269.9
40.66501295,-102.10894839,269.7
40.66501295,-102.10897322,269.8
40.66501295,-102.10899804,270.1
40.66501295,-102.10902268,269.9
40.66501309,-102.10904696,269.9
40.66501309,-102.10907088,269.7
40.66501295,-102.10909480,269.5
40.66501295,-102.10911855,269.9
40.66501309,-102.10914193,269.9
40.66501295,-102.10916531,269.6
40.66501281,-102.10918887,269.6
40.66501281,-102.10921297,270.0
40.66501281,-102.10923672,270.3
40.66501295,-102.10926028,270.2
40.66501309,-102.10928348,270.2
40.66501322,-102.10930668,269.9
40.66501309,-102.10933007,269.8
40.66501295,-102.10935291,269.5
40.66501295,-102.10937611,269.9
40.66501309,-102.10939913,269.9
40.66501309,-102.10942234,270.0
40.66501309,-102.10944536,270.0
40.66501322,-102.10946856,270.0
40.66501336,-102.10949122,269.8
40.66501336,-102.10951407,269.6
40.66501322,-102.10953691,269.5
40.66501309,-102.10955885,269.4
40.66501295,-102.10958116,269.7
40.66501281,-102.10960346,269.8
40.66501281,-102.10962594,270.1
40.66501295,-102.10964807,270.0
40.66501295,-102.10967073,270.0
40.66501309,-102.10969267,269.9
40.66501295,-102.10971534,270.0
40.66501295,-102.10973692,269.8
40.66501295,-102.10975868,269.8
40.66501281,-102.10978117,270.0
40.66501281,-102.10980383,270.2
40.66501295,-102.10982613,270.0
40.66501295,-102.10984862,270.0
40.66501281,-102.10987146,269.9
40.66501295,-102.10989376,270.0
40.66501295,-102.10991606,270.0
40.66501281,-102.10993855,269.8
40.66501281,-102.10996139,269.7
40.66501268,-102.10998369,269.8
40.66501268,-102.11000636,269.9
40.66501268,-102.11002848,270.0
40.66501268,-102.11005060,270.2
40.66501281,-102.11007183,270.4
40.66501295,-102.11009323,270.3
40.66501309,-102.11011517,270.0
40.66501309,-102.11013676,269.9
40.66501295,-102.11015834,269.9
40.66501295,-102.11017957,269.8
40.66501281,-102.11020079,269.8
40.66501295,-102.11022219,270.0
40.66501295,-102.11024324,270.0
40.66501309,-102.11026482,270.2
40.66501322,-102.11028641,270.1
40.66501322,-102.11030817,269.7
40.66501322,-102.11032957,269.9
40.66501309,-102.11035098,269.8
40.66501309,-102.11037256,269.6
40.66501309,-102.11039414,269.8
40.66501309,-102.11041555,270.0
40.66501309,-102.11043749,269.9
40.66501309,-102.11045943,269.9
40.66501295,-102.11048102,269.8
40.66501295,-102.11050296,269.8
40.66501295,-102.11052455,269.9
40.66501295,-102.11054595,270.0
40.66501295,-102.11056753,269.8
40.66501295,-102.11058948,269.9
40.66501295,-102.11061196,269.9
40.66501281,-102.11063174,269.7
40.66501281,-102.11064991,269.9
40.66501281,-102.11066736,270.1
40.66501281,-102.11068445,270.1
40.66501268,-102.11070045,270.2
40.66501254,-102.11071124,270.0
40.66501254,-102.11072725,269.9
40.66501240,-102.11074128,270.0
40.66501240,-102.11075261,270.2
40.66501254,-102.11077348,270.6
40.66501254,-102.11079380,270.2
40.66501268,-102.11081431,270.2
40.66501295,-102.11083571,270.5
40.66501309,-102.11085765,270.4
40.66501322,-102.11087960,270.2
